Data,SEMGRSCA31036
2020-03-27,0.0
2020-03-28,1.0
2020-03-29,2.0
2020-03-30,2.0
2020-03-31,2.0
2020-04-01,2.0
2020-04-02,2.0
2020-04-03,2.0
2020-04-04,2.0
2020-04-05,2.0
2020-04-06,2.0
2020-04-07,3.0
2020-04-08,3.0
2020-04-09,3.0
2020-04-10,4.0
2020-04-11,4.0
2020-04-12,6.0
2020-04-13,6.0
2020-04-14,6.0
2020-04-15,7.0
2020-04-16,7.0
2020-04-17,6.0
2020-04-18,7.0
2020-04-19,8.0
2020-04-20,10.0
2020-04-21,12.0
2020-04-22,14.0
2020-04-23,13.0
2020-04-24,14.0
2020-04-25,17.0
2020-04-26,17.0
2020-04-27,18.0
2020-04-28,18.0
2020-04-29,24.0
2020-04-30,26.0
2020-05-01,28.0
2020-05-02,29.0
2020-05-03,30.0
2020-05-04,31.0
2020-05-05,31.0
2020-05-06,33.0
2020-05-07,36.0
2020-05-08,37.0
2020-05-09,39.0
2020-05-10,40.0
2020-05-11,40.0
2020-05-12,41.0
2020-05-13,55.0
2020-05-14,56.0
2020-05-15,63.0
2020-05-16,68.0
2020-05-17,76.0
2020-05-18,80.0
2020-05-19,85.0
2020-05-20,95.0
2020-05-21,105.0
2020-05-22,113.0
2020-05-23,121.0
2020-05-24,128.0
2020-05-25,146.0
2020-05-26,152.0
2020-05-27,161.0
2020-05-28,170.0
2020-05-29,180.0
2020-05-30,200.0
2020-05-31,203.0
2020-06-01,217.0
2020-06-02,225.0
2020-06-03,244.0
2020-06-04,261.0
2020-06-05,280.0
2020-06-06,299.0
2020-06-07,327.0
2020-06-08,327.0
2020-06-09,332.0
2020-06-10,368.0
2020-06-11,375.0
2020-06-12,408.0
2020-06-13,420.0
2020-06-14,448.0
2020-06-15,449.0
2020-06-16,476.0
2020-06-17,513.0
2020-06-18,580.0
2020-06-19,615.0
2020-06-20,664.0
2020-06-21,667.0
2020-06-22,686.0
2020-06-23,685.0
2020-06-24,817.0
2020-06-25,885.0
2020-06-26,998.0
2020-06-27,1128.0
2020-06-28,1219.0
2020-06-29,1260.0
2020-06-30,1270.0
2020-07-01,1346.0
2020-07-02,1469.0
2020-07-03,1528.0
2020-07-04,1673.0
2020-07-05,1755.0
2020-07-06,1803.0
2020-07-07,1850.0
2020-07-08,1900.0
2020-07-09,2046.0
2020-07-10,2324.0
2020-07-11,2462.0
2020-07-12,2556.0
2020-07-13,2641.0
2020-07-14,2679.0
2020-07-15,2757.0
2020-07-16,2920.0
2020-07-17,3050.0
2020-07-18,3238.0
2020-07-19,3333.0
2020-07-20,3429.0
2020-07-21,3463.0
2020-07-22,3603.0
2020-07-23,3750.0
2020-07-24,3870.0
2020-07-25,3990.0
2020-07-26,4077.0
2020-07-27,4142.0
2020-07-28,4183.0
2020-07-29,4282.0
2020-07-30,4382.0
2020-07-31,4442.0
2020-08-01,4560.0
2020-08-02,4650.0
2020-08-03,4702.0
2020-08-04,4873.0
2020-08-05,4943.0
2020-08-06,5082.0
2020-08-07,5218.0
2020-08-08,5327.0
2020-08-09,5415.0
2020-08-10,5562.0
2020-08-11,5611.0
2020-08-12,5675.0
2020-08-13,5712.0
2020-08-14,5810.0
2020-08-15,5853.0
2020-08-16,5926.0
2020-08-17,5945.0
2020-08-18,5979.0
2020-08-19,6093.0
