Data,SEMGRSCA31074
2020-03-27,0.0
2020-03-28,1.0
2020-03-29,1.0
2020-03-30,1.0
2020-03-31,1.0
2020-04-01,1.0
2020-04-02,3.0
2020-04-03,3.0
2020-04-04,3.0
2020-04-05,3.0
2020-04-06,5.0
2020-04-07,5.0
2020-04-08,6.0
2020-04-09,6.0
2020-04-10,6.0
2020-04-11,10.0
2020-04-12,10.0
2020-04-13,11.0
2020-04-14,11.0
2020-04-15,11.0
2020-04-16,12.0
2020-04-17,16.0
2020-04-18,16.0
2020-04-19,16.0
2020-04-20,16.0
2020-04-21,16.0
2020-04-22,16.0
2020-04-23,16.0
2020-04-24,29.0
2020-04-25,29.0
2020-04-26,31.0
2020-04-27,31.0
2020-04-28,31.0
2020-04-29,31.0
2020-04-30,31.0
2020-05-01,31.0
2020-05-02,31.0
2020-05-03,31.0
2020-05-04,31.0
2020-05-05,31.0
2020-05-06,32.0
2020-05-07,32.0
2020-05-08,34.0
2020-05-09,34.0
2020-05-10,34.0
2020-05-11,34.0
2020-05-12,34.0
2020-05-13,36.0
2020-05-14,35.0
2020-05-15,35.0
2020-05-16,44.0
2020-05-17,41.0
2020-05-18,42.0
2020-05-19,42.0
2020-05-20,42.0
2020-05-21,43.0
2020-05-22,43.0
2020-05-23,43.0
2020-05-24,43.0
2020-05-25,43.0
2020-05-26,43.0
2020-05-27,43.0
2020-05-28,44.0
2020-05-29,47.0
2020-05-30,47.0
2020-05-31,48.0
2020-06-01,48.0
2020-06-02,49.0
2020-06-03,49.0
2020-06-04,50.0
2020-06-05,54.0
2020-06-06,56.0
2020-06-07,56.0
2020-06-08,56.0
2020-06-09,56.0
2020-06-10,65.0
2020-06-11,66.0
2020-06-12,67.0
2020-06-13,69.0
2020-06-14,71.0
2020-06-15,71.0
2020-06-16,71.0
2020-06-17,73.0
2020-06-18,75.0
2020-06-19,78.0
2020-06-20,78.0
2020-06-21,81.0
2020-06-22,98.0
2020-06-23,99.0
2020-06-24,101.0
2020-06-25,103.0
2020-06-26,151.0
2020-06-27,159.0
2020-06-28,190.0
2020-06-29,197.0
2020-06-30,201.0
2020-07-01,235.0
2020-07-02,251.0
2020-07-03,275.0
2020-07-04,290.0
2020-07-05,326.0
2020-07-06,333.0
2020-07-07,340.0
2020-07-08,391.0
2020-07-09,408.0
2020-07-10,418.0
2020-07-11,430.0
2020-07-12,452.0
2020-07-13,468.0
2020-07-14,474.0
2020-07-15,498.0
2020-07-16,505.0
