Data,SESPRSCA35103
2020-03-27,0.0
2020-03-28,2.0
2020-03-29,2.0
2020-03-30,4.0
2020-03-31,6.0
2020-04-01,6.0
2020-04-02,6.0
2020-04-03,5.0
2020-04-04,6.0
2020-04-05,6.0
2020-04-06,9.0
2020-04-07,11.0
2020-04-08,13.0
2020-04-09,13.0
2020-04-10,14.0
2020-04-11,14.0
2020-04-12,15.0
2020-04-13,15.0
2020-04-14,18.0
2020-04-15,19.0
2020-04-16,20.0
2020-04-17,21.0
2020-04-18,21.0
2020-04-19,21.0
2020-04-20,24.0
2020-04-21,28.0
2020-04-22,28.0
2020-04-23,37.0
2020-04-24,39.0
2020-04-25,44.0
2020-04-26,46.0
2020-04-27,50.0
2020-04-28,66.0
2020-04-29,77.0
2020-04-30,112.0
2020-05-01,123.0
2020-05-02,137.0
2020-05-03,139.0
2020-05-04,141.0
2020-05-05,155.0
2020-05-06,164.0
2020-05-07,192.0
2020-05-08,200.0
2020-05-09,212.0
2020-05-10,214.0
2020-05-11,215.0
2020-05-12,222.0
2020-05-13,245.0
2020-05-14,294.0
2020-05-15,304.0
2020-05-16,307.0
2020-05-17,317.0
2020-05-18,321.0
2020-05-19,348.0
2020-05-20,354.0
2020-05-21,365.0
2020-05-22,373.0
2020-05-23,459.0
2020-05-24,524.0
2020-05-25,545.0
2020-05-26,569.0
2020-05-27,589.0
2020-05-28,621.0
2020-05-29,662.0
2020-05-30,689.0
2020-05-31,703.0
2020-06-01,725.0
2020-06-02,732.0
2020-06-03,798.0
2020-06-04,863.0
2020-06-05,947.0
2020-06-06,1012.0
2020-06-07,1065.0
2020-06-08,1085.0
2020-06-09,1165.0
2020-06-10,1209.0
2020-06-11,1288.0
2020-06-12,1358.0
2020-06-13,1442.0
2020-06-14,1451.0
2020-06-15,1456.0
2020-06-16,1552.0
2020-06-17,1565.0
2020-06-18,1574.0
2020-06-19,1869.0
2020-06-20,1973.0
2020-06-21,2008.0
2020-06-22,2052.0
2020-06-23,2156.0
2020-06-24,2243.0
2020-06-25,2325.0
2020-06-26,2413.0
2020-06-27,2487.0
2020-06-28,2617.0
2020-06-29,2648.0
2020-06-30,2743.0
2020-07-01,2886.0
2020-07-02,3041.0
2020-07-03,3213.0
2020-07-04,3230.0
2020-07-05,3388.0
2020-07-06,3447.0
2020-07-07,3773.0
2020-07-08,3997.0
2020-07-09,4282.0
2020-07-10,4562.0
2020-07-11,4822.0
2020-07-12,4948.0
2020-07-13,4998.0
2020-07-14,5134.0
2020-07-15,5317.0
2020-07-16,5674.0
2020-07-17,5811.0
