Data,SESPRSCA35071
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,2.0
2020-04-04,3.0
2020-04-05,4.0
2020-04-06,7.0
2020-04-07,25.0
2020-04-08,26.0
2020-04-09,28.0
2020-04-10,41.0
2020-04-11,41.0
2020-04-12,41.0
2020-04-13,43.0
2020-04-14,43.0
2020-04-15,44.0
2020-04-16,53.0
2020-04-17,56.0
2020-04-18,61.0
2020-04-19,61.0
2020-04-20,61.0
2020-04-21,62.0
2020-04-22,62.0
2020-04-23,62.0
2020-04-24,65.0
2020-04-25,73.0
2020-04-26,73.0
2020-04-27,77.0
2020-04-28,90.0
2020-04-29,105.0
2020-04-30,119.0
2020-05-01,128.0
2020-05-02,129.0
2020-05-03,129.0
2020-05-04,129.0
2020-05-05,133.0
2020-05-06,142.0
2020-05-07,151.0
2020-05-08,161.0
2020-05-09,177.0
2020-05-10,178.0
2020-05-11,178.0
2020-05-12,184.0
2020-05-13,188.0
2020-05-14,206.0
2020-05-15,217.0
2020-05-16,232.0
2020-05-17,234.0
2020-05-18,234.0
2020-05-19,247.0
2020-05-20,270.0
2020-05-21,303.0
2020-05-22,313.0
2020-05-23,324.0
2020-05-24,324.0
2020-05-25,326.0
2020-05-26,333.0
2020-05-27,347.0
2020-05-28,364.0
2020-05-29,374.0
2020-05-30,401.0
2020-05-31,403.0
2020-06-01,403.0
2020-06-02,423.0
2020-06-03,433.0
2020-06-04,441.0
2020-06-05,459.0
2020-06-06,494.0
2020-06-07,494.0
2020-06-08,495.0
2020-06-09,514.0
2020-06-10,525.0
2020-06-11,552.0
2020-06-12,555.0
2020-06-13,560.0
2020-06-14,567.0
2020-06-15,567.0
2020-06-16,586.0
2020-06-17,591.0
2020-06-18,592.0
2020-06-19,678.0
2020-06-20,701.0
2020-06-21,702.0
2020-06-22,713.0
2020-06-23,734.0
2020-06-24,796.0
2020-06-25,830.0
2020-06-26,871.0
2020-06-27,904.0
2020-06-28,924.0
2020-06-29,932.0
2020-06-30,971.0
2020-07-01,1048.0
2020-07-02,1076.0
2020-07-03,1129.0
2020-07-04,1139.0
2020-07-05,1167.0
2020-07-06,1179.0
