Data,SESPRSCA35023
2020-03-27,0.0
2020-03-28,1.0
2020-03-29,1.0
2020-03-30,1.0
2020-03-31,1.0
2020-04-01,1.0
2020-04-02,1.0
2020-04-03,1.0
2020-04-04,1.0
2020-04-05,1.0
2020-04-06,2.0
2020-04-07,3.0
2020-04-08,3.0
2020-04-09,3.0
2020-04-10,3.0
2020-04-11,3.0
2020-04-12,3.0
2020-04-13,3.0
2020-04-14,6.0
2020-04-15,8.0
2020-04-16,10.0
2020-04-17,10.0
2020-04-18,10.0
2020-04-19,10.0
2020-04-20,11.0
2020-04-21,12.0
2020-04-22,12.0
2020-04-23,12.0
2020-04-24,14.0
2020-04-25,16.0
2020-04-26,16.0
2020-04-27,19.0
2020-04-28,22.0
2020-04-29,26.0
2020-04-30,28.0
2020-05-01,29.0
2020-05-02,30.0
2020-05-03,39.0
2020-05-04,39.0
2020-05-05,42.0
2020-05-06,48.0
2020-05-07,52.0
2020-05-08,56.0
2020-05-09,58.0
2020-05-10,61.0
2020-05-11,61.0
2020-05-12,64.0
2020-05-13,71.0
2020-05-14,72.0
2020-05-15,75.0
2020-05-16,81.0
2020-05-17,81.0
2020-05-18,81.0
2020-05-19,83.0
2020-05-20,86.0
2020-05-21,89.0
2020-05-22,92.0
2020-05-23,92.0
2020-05-24,92.0
2020-05-25,92.0
2020-05-26,92.0
2020-05-27,95.0
2020-05-28,98.0
2020-05-29,99.0
2020-05-30,102.0
2020-05-31,103.0
2020-06-01,104.0
2020-06-02,108.0
2020-06-03,109.0
2020-06-04,109.0
2020-06-05,112.0
2020-06-06,123.0
2020-06-07,125.0
2020-06-08,125.0
2020-06-09,131.0
2020-06-10,137.0
2020-06-11,141.0
2020-06-12,146.0
2020-06-13,155.0
2020-06-14,161.0
2020-06-15,168.0
2020-06-16,181.0
2020-06-17,184.0
2020-06-18,184.0
2020-06-19,221.0
2020-06-20,244.0
2020-06-21,250.0
2020-06-22,250.0
2020-06-23,264.0
2020-06-24,281.0
2020-06-25,312.0
2020-06-26,343.0
2020-06-27,371.0
2020-06-28,387.0
2020-06-29,391.0
2020-06-30,400.0
2020-07-01,422.0
2020-07-02,454.0
2020-07-03,494.0
2020-07-04,499.0
2020-07-05,541.0
2020-07-06,556.0
2020-07-07,587.0
2020-07-08,634.0
2020-07-09,697.0
2020-07-10,733.0
2020-07-11,768.0
2020-07-12,788.0
