Data,SESPRSCA35073
2020-03-27,0.0
2020-03-28,5.0
2020-03-29,5.0
2020-03-30,5.0
2020-03-31,5.0
2020-04-01,7.0
2020-04-02,7.0
2020-04-03,8.0
2020-04-04,8.0
2020-04-05,8.0
2020-04-06,9.0
2020-04-07,9.0
2020-04-08,13.0
2020-04-09,13.0
2020-04-10,14.0
2020-04-11,15.0
2020-04-12,15.0
2020-04-13,16.0
2020-04-14,17.0
2020-04-15,22.0
2020-04-16,33.0
2020-04-17,47.0
2020-04-18,56.0
2020-04-19,58.0
2020-04-20,64.0
2020-04-21,68.0
2020-04-22,85.0
2020-04-23,90.0
2020-04-24,93.0
2020-04-25,112.0
2020-04-26,120.0
2020-04-27,119.0
2020-04-28,135.0
2020-04-29,141.0
2020-04-30,203.0
2020-05-01,204.0
2020-05-02,214.0
2020-05-03,214.0
2020-05-04,217.0
2020-05-05,229.0
2020-05-06,280.0
2020-05-07,304.0
2020-05-08,326.0
2020-05-09,353.0
2020-05-10,355.0
2020-05-11,362.0
2020-05-12,378.0
2020-05-13,415.0
2020-05-14,460.0
2020-05-15,506.0
2020-05-16,556.0
2020-05-17,578.0
2020-05-18,592.0
2020-05-19,639.0
2020-05-20,701.0
2020-05-21,754.0
2020-05-22,819.0
2020-05-23,892.0
2020-05-24,942.0
2020-05-25,952.0
2020-05-26,1022.0
2020-05-27,1080.0
2020-05-28,1197.0
2020-05-29,1305.0
2020-05-30,1384.0
2020-05-31,1409.0
2020-06-01,1423.0
2020-06-02,1619.0
2020-06-03,1741.0
2020-06-04,1837.0
2020-06-05,1974.0
2020-06-06,2084.0
2020-06-07,2129.0
2020-06-08,2138.0
2020-06-09,2289.0
2020-06-10,2405.0
2020-06-11,2570.0
2020-06-12,2667.0
2020-06-13,2729.0
2020-06-14,2801.0
2020-06-15,2817.0
2020-06-16,3086.0
2020-06-17,3105.0
2020-06-18,3147.0
2020-06-19,3760.0
2020-06-20,3928.0
2020-06-21,3977.0
2020-06-22,4019.0
2020-06-23,4170.0
2020-06-24,4366.0
2020-06-25,4527.0
2020-06-26,4757.0
2020-06-27,4925.0
2020-06-28,4995.0
2020-06-29,5059.0
2020-06-30,5196.0
2020-07-01,5443.0
2020-07-02,5757.0
2020-07-03,5970.0
2020-07-04,6017.0
2020-07-05,6188.0
2020-07-06,6227.0
2020-07-07,6477.0
2020-07-08,6673.0
2020-07-09,6836.0
2020-07-10,7046.0
2020-07-11,7282.0
