Data,SEMGRSCA31035
2020-03-27,0.0
2020-03-28,2.0
2020-03-29,2.0
2020-03-30,2.0
2020-03-31,2.0
2020-04-01,2.0
2020-04-02,2.0
2020-04-03,2.0
2020-04-04,2.0
2020-04-05,4.0
2020-04-06,4.0
2020-04-07,6.0
2020-04-08,7.0
2020-04-09,7.0
2020-04-10,8.0
2020-04-11,9.0
2020-04-12,10.0
2020-04-13,10.0
2020-04-14,11.0
2020-04-15,11.0
2020-04-16,11.0
2020-04-17,12.0
2020-04-18,15.0
2020-04-19,15.0
2020-04-20,15.0
2020-04-21,15.0
2020-04-22,15.0
2020-04-23,15.0
2020-04-24,15.0
2020-04-25,17.0
2020-04-26,18.0
2020-04-27,18.0
2020-04-28,18.0
2020-04-29,18.0
2020-04-30,18.0
2020-05-01,19.0
2020-05-02,19.0
2020-05-03,20.0
2020-05-04,20.0
2020-05-05,20.0
2020-05-06,22.0
2020-05-07,21.0
2020-05-08,26.0
2020-05-09,26.0
2020-05-10,26.0
2020-05-11,26.0
2020-05-12,27.0
2020-05-13,28.0
2020-05-14,30.0
2020-05-15,31.0
2020-05-16,35.0
2020-05-17,36.0
2020-05-18,36.0
2020-05-19,39.0
2020-05-20,43.0
2020-05-21,46.0
2020-05-22,49.0
2020-05-23,55.0
2020-05-24,56.0
2020-05-25,58.0
2020-05-26,66.0
2020-05-27,77.0
2020-05-28,92.0
2020-05-29,106.0
2020-05-30,120.0
2020-05-31,126.0
2020-06-01,150.0
2020-06-02,153.0
2020-06-03,164.0
2020-06-04,192.0
2020-06-05,209.0
2020-06-06,227.0
2020-06-07,242.0
2020-06-08,242.0
2020-06-09,242.0
2020-06-10,263.0
2020-06-11,308.0
2020-06-12,318.0
2020-06-13,326.0
2020-06-14,347.0
2020-06-15,366.0
2020-06-16,383.0
2020-06-17,422.0
2020-06-18,501.0
2020-06-19,537.0
2020-06-20,597.0
2020-06-21,598.0
2020-06-22,605.0
2020-06-23,613.0
2020-06-24,639.0
2020-06-25,698.0
2020-06-26,729.0
2020-06-27,774.0
2020-06-28,818.0
2020-06-29,880.0
2020-06-30,914.0
2020-07-01,950.0
2020-07-02,989.0
2020-07-03,1045.0
2020-07-04,1117.0
2020-07-05,1193.0
