Data,SEMGRSCA31051
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,1.0
2020-05-26,1.0
2020-05-27,8.0
2020-05-28,8.0
2020-05-29,9.0
2020-05-30,9.0
2020-05-31,10.0
2020-06-01,11.0
2020-06-02,11.0
2020-06-03,12.0
2020-06-04,12.0
2020-06-05,13.0
2020-06-06,16.0
2020-06-07,19.0
2020-06-08,19.0
2020-06-09,19.0
2020-06-10,19.0
2020-06-11,25.0
2020-06-12,26.0
2020-06-13,26.0
2020-06-14,26.0
2020-06-15,26.0
2020-06-16,26.0
2020-06-17,28.0
2020-06-18,29.0
2020-06-19,31.0
2020-06-20,32.0
2020-06-21,32.0
2020-06-22,33.0
2020-06-23,33.0
2020-06-24,36.0
2020-06-25,36.0
2020-06-26,42.0
2020-06-27,43.0
2020-06-28,46.0
2020-06-29,48.0
2020-06-30,49.0
2020-07-01,51.0
2020-07-02,51.0
2020-07-03,52.0
2020-07-04,60.0
